Date,pihClose,pihVolume,vnetClose,vnetVolume,twouClose,twouVolume,abilClose,abilVolume,xlrnClose,xlrnVolume,acrxClose,acrxVolume,akaoClose,akaoVolume,acrsClose,acrsVolume,admsClose,admsVolume,adapClose,adapVolume,adusClose,adusVolume,iotsClose,iotsVolume,adroClose,adroVolume,aeriClose,aeriVolume,afmdClose,afmdVolume,agrxClose,agrxVolume,agioClose,agioVolume,agncClose,agncVolume,agfsClose,agfsVolume,agfswClose,agfswVolume,aimtClose,aimtVolume,akbaClose,akbaVolume,akerClose,akerVolume,alrmClose,alrmVolume,aldrClose,aldrVolume
2013-08-05,,,14.37,468051.0,,,,,,,11.96,381270.0,,,,,,,,,22.51,275338.0,,,,,,,,,,,28.8,56228.0,13.384,10709921,,,,,,,,,,,,,,
2013-08-06,,,13.81,408122.0,,,,,,,11.44,624939.0,,,,,,,,,22.28,173533.0,,,,,,,,,,,28.96,213429.0,13.384,7541015,,,,,,,,,,,,,,
2013-08-07,,,13.68,172173.0,,,,,,,11.49,460881.0,,,,,,,,,21.93,102446.0,,,,,,,,,,,29.67,101143.0,13.502,8434834,,,,,,,,,,,,,,
2013-08-08,,,13.69,115637.0,,,,,,,10.94,887483.0,,,,,,,,,22.1,107724.0,,,,,,,,,,,29.85,234925.0,13.805,9339668,,,,,,,,,,,,,,
2013-08-09,,,13.78,138788.0,,,,,,,11.12,566863.0,,,,,,,,,22.22,135776.0,,,,,,,,,,,30.0,126836.0,13.742,6723373,,,,,,,,,,,,,,
2013-08-12,,,13.7,146206.0,,,,,,,10.82,459765.0,,,,,,,,,22.34,116241.0,,,,,,,,,,,30.48,214933.0,13.875,5726344,,,,,,,,,,,,,,
2013-08-13,,,13.61,215831.0,,,,,,,9.68,1551231.0,,,,,,,,,22.43,105892.0,,,,,,,,,,,31.37,263540.0,13.502,10024940,,,,,,,,,,,,,,
2013-08-14,,,14.06,569133.0,,,,,,,10.15,824587.0,,,,,,,,,22.0,92230.0,,,,,,,,,,,32.77,171618.0,13.475999999999999,5220356,,,,,,,,,,,,,,
2013-08-15,,,13.69,462454.0,,,,,,,9.79,501111.0,,,,,,,,,20.68,175553.0,,,,,,,,,,,32.18,109213.0,13.289000000000001,8212371,,,,,,,,,,,,,,
2013-08-16,,,13.67,126898.0,,,,,,,9.37,510345.0,,,,,,,,,21.36,121069.0,,,,,,,,,,,31.91,221291.0,12.975999999999999,11110307,,,,,,,,,,,,,,
2013-08-19,,,14.11,286708.0,,,,,,,9.05,522032.0,,,,,,,,,21.07,95327.0,,,,,,,,,,,29.11,163562.0,12.149000000000001,25846055,,,,,,,,,,,,,,
2013-08-20,,,13.99,536545.0,,,,,,,9.16,349438.0,,,,,,,,,21.46,97820.0,,,,,,,,,,,26.76,148877.0,12.779000000000002,17062366,,,,,,,,,,,,,,
2013-08-21,,,13.0,1376028.0,,,,,,,9.36,418392.0,,,,,,,,,20.28,111164.0,,,,,,,,,,,24.79,151753.0,12.764000000000001,11086396,,,,,,,,,,,,,,
2013-08-22,,,12.74,506759.0,,,,,,,9.83,326315.0,,,,,,,,,21.18,97421.0,,,,,,,,,,,25.47,50289.0,12.834000000000001,7378445,,,,,,,,,,,,,,
2013-08-23,,,13.18,421975.0,,,,,,,9.88,409982.0,,,,,,,,,20.97,75445.0,,,,,,,,,,,25.87,36374.0,13.571,16940778,,,,,,,,,,,,,,
2013-08-26,,,13.03,274059.0,,,,,,,10.07,452452.0,,,,,,,,,21.03,99378.0,,,,,,,,,,,25.6,115350.0,13.47,8074156,,,,,,,,,,,,,,
2013-08-27,,,13.17,349372.0,,,,,,,9.82,324515.0,,,,,,,,,20.438,77102.0,,,,,,,,,,,22.65,189479.0,13.645999999999999,13220023,,,,,,,,,,,,,,
2013-08-28,,,13.13,148907.0,,,,,,,10.17,281032.0,,,,,,,,,20.93,105973.0,,,,,,,,,,,23.1,184012.0,13.422,8856848,,,,,,,,,,,,,,
2013-08-29,,,13.7,269845.0,,,,,,,10.1,291006.0,,,,,,,,,22.29,130878.0,,,,,,,,,,,24.87,124922.0,13.642000000000001,8987713,,,,,,,,,,,,,,
2013-08-30,,,13.55,233563.0,,,,,,,9.91,237578.0,,,,,,,,,21.18,138452.0,,,,,,,,,,,23.58,166298.0,13.537,8062706,,,,,,,,,,,,,,
2013-09-03,,,13.96,334065.0,,,,,,,9.79,210754.0,,,,,,,,,21.33,98627.0,,,,,,,,,,,23.58,95038.0,13.384,10856432,,,,,,,,,,,,,,
2013-09-04,,,13.83,152332.0,,,,,,,10.33,418720.0,,,,,,,,,21.37,82258.0,,,,,,,,,,,25.44,87307.0,13.56,7254009,,,,,,,,,,,,,,
2013-09-05,,,14.82,622135.0,,,,,,,10.46,224485.0,,,,,,,,,22.17,62637.0,,,,,,,,,,,27.1,57070.0,13.239,9157916,,,,,,,,,,,,,,
2013-09-06,,,14.98,408254.0,,,,,,,10.49,208234.0,,,,,,,,,22.36,86558.0,,,,,,,,,,,27.08,91469.0,13.523,10077764,,,,,,,,,,,,,,
2013-09-09,,,15.84,689985.0,,,,,,,10.46,231639.0,,,,,,,,,21.46,145668.0,,,,,,,,,,,26.79,81840.0,13.761,9120890,,,,,,,,,,,,,,
2013-09-10,,,15.97,449466.0,,,,,,,11.27,467862.0,,,,,,,,,23.22,143029.0,,,,,,,,,,,27.72,103578.0,13.485,9943869,,,,,,,,,,,,,,
2013-09-11,,,15.72,416787.0,,,,,,,10.62,336878.0,,,,,,,,,22.81,143218.0,,,,,,,,,,,27.13,86365.0,13.792,7541405,,,,,,,,,,,,,,
2013-09-12,,,15.32,253438.0,,,,,,,10.55,160822.0,,,,,,,,,23.6,109714.0,,,,,,,,,,,26.93,93456.0,13.869000000000002,8550365,,,,,,,,,,,,,,
2013-09-13,,,15.8,322146.0,,,,,,,10.68,155110.0,,,,,,,,,24.96,101087.0,,,,,,,,,,,26.55,129188.0,14.12,10182142,,,,,,,,,,,,,,
2013-09-16,,,15.6,470303.0,,,,,,,10.74,171127.0,,,,,,,,,25.86,232979.0,,,,,,,,,,,26.9,95352.0,13.849,14500102,,,,,,,,,,,,,,
2013-09-17,,,15.18,356564.0,,,,,,,10.43,315299.0,,,,,,,,,28.19,195847.0,,,,,,,,,,,26.07,85217.0,13.788,7810709,,,,,,,,,,,,,,
2013-09-18,,,15.32,294465.0,,,,,,,10.24,545655.0,,,,,,,,,27.93,123587.0,,,,,,,,,,,27.12,162482.0,14.515999999999998,24686371,,,,,,,,,,,,,,
2013-09-19,,,15.64,238834.0,,,,,19.99,5516854.0,10.1,577318.0,,,,,,,,,28.21,120751.0,,,,,,,,,,,27.66,178205.0,14.129000000000001,13609543,,,,,,,,,,,,,,
2013-09-20,,,15.88,504104.0,,,,,20.99,331135.0,10.97,1647583.0,,,,,,,,,28.0,110722.0,,,,,,,,,,,26.71,400000.0,13.793,20375085,,,,,,,,,,,,,,
2013-09-23,,,15.64,140437.0,,,,,20.03,334680.0,11.22,951878.0,,,,,,,,,27.67,101090.0,,,,,,,,,,,26.09,362426.0,14.099,9243480,,,,,,,,,,,,,,
2013-09-24,,,15.87,366500.0,,,,,21.7,453300.0,10.85,518100.0,,,,,,,,,28.78,113400.0,,,,,,,,,,,25.78,321200.0,14.295,20554836,,,,,,,,,,,,,,
2013-09-25,,,16.2,245600.0,,,,,22.57,342000.0,10.65,434180.0,,,,,,,,,29.43,103243.0,,,,,,,,,,,26.95,189601.0,14.295,14798220,,,,,,,,,,,,,,
2013-09-26,,,16.28,228400.0,,,,,22.14,175200.0,10.61,757400.0,,,,,,,,,29.25,74700.0,,,,,,,,,,,27.44,255500.0,14.087,14421506,,,,,,,,,,,,,,
2013-09-27,,,16.16,223700.0,,,,,22.92,141138.0,10.59,469900.0,,,,,,,,,28.66,71063.0,,,,,,,,,,,27.86,127012.0,14.075999999999999,7531963,,,,,,,,,,,,,,
2013-09-30,,,16.49,430300.0,,,,,22.23,320500.0,10.78,763640.0,,,,,,,,,28.97,299600.0,,,,,,,,,,,27.96,959200.0,13.894,9932896,,,,,,,,,,,,,,
2013-10-01,,,16.69,475700.0,,,,,22.5,241200.0,11.1,849800.0,,,,,,,,,29.22,114900.0,,,,,,,,,,,28.75,117600.0,14.062000000000001,7605759,,,,,,,,,,,,,,
2013-10-02,,,17.14,732400.0,,,,,23.49,136300.0,10.86,592800.0,,,,,,,,,29.45,75100.0,,,,,,,,,,,30.04,127400.0,14.162,6627834,,,,,,,,,,,,,,
2013-10-03,,,17.01,630600.0,,,,,25.79,284200.0,10.58,578402.0,,,,,,,,,29.03,47400.0,,,,,,,,,,,32.25,223100.0,14.18,10158194,,,,,,,,,,,,,,
2013-10-04,,,17.83,407400.0,,,,,25.89,316600.0,10.96,614400.0,,,,,,,,,29.36,98900.0,,,,,,,,,,,33.18,104400.0,14.18,9186764,,,,,,,,,,,,,,
2013-10-07,,,17.33,372000.0,,,,,25.9,258500.0,10.31,885400.0,,,,,,,,,28.25,76900.0,,,,,,,,,,,30.79,97900.0,14.147,6126677,,,,,,,,,,,,,,
2013-10-08,,,16.12,499937.0,,,,,23.2,158866.0,9.34,1058365.0,,,,,,,,,26.95,156504.0,,,,,,,,,,,28.97,201834.0,13.879000000000001,12839529,,,,,,,,,,,,,,
2013-10-09,,,16.57,475200.0,,,,,19.98,318772.0,8.68,974732.0,,,,,,,,,26.19,185741.0,,,,,,,,,,,25.15,421815.0,13.834000000000001,12376734,,,,,,,,,,,,,,
2013-10-10,,,18.04,1006000.0,,,,,20.63,270900.0,8.8,1029241.0,,,,,,,,,28.94,140482.0,,,,,,,,,,,25.16,142708.0,13.839,12965507,,,,,,,,,,,,,,
2013-10-11,,,18.28,468300.0,,,,,22.12,99900.0,8.8,584300.0,,,,,,,,,29.31,108700.0,,,,,,,,,,,24.76,102900.0,13.828,6866953,,,,,,,,,,,,,,
2013-10-14,,,18.69,306700.0,,,,,21.28,113100.0,8.16,999644.0,,,,,,,,,29.29,98400.0,,,,,,,,,,,26.23,38929.0,13.648,7344565,,,,,,,,,,,,,,
2013-10-15,,,18.47,272700.0,,,,,22.13,76600.0,8.15,777400.0,,,,,,,,,29.35,58100.0,,,,,,,,,,,26.43,60000.0,13.761,10870060,,,,,,,,,,,,,,
2013-10-16,,,18.92,587800.0,,,,,22.62,83600.0,8.51,859300.0,,,,,,,,,29.72,108400.0,,,,,,,,,,,27.42,86100.0,13.817,6231318,,,,,,,,,,,,,,
2013-10-17,,,19.41,390800.0,,,,,22.05,128300.0,9.17,987200.0,,,,,,,,,30.4,157300.0,,,,,,,,,,,28.4,40200.0,14.437000000000001,14134807,,,,,,,,,,,,,,
2013-10-18,,,20.33,1310400.0,,,,,22.8,78000.0,8.66,722300.0,,,,,,,,,31.28,97900.0,,,,,,,,,,,28.52,86000.0,14.457,6390991,,,,,,,,,,,,,,
2013-10-21,,,20.55,585710.0,,,,,22.37,70844.0,8.34,548457.0,,,,,,,,,31.78,171374.0,,,,,,,,,,,28.8,137147.0,14.383,8563011,,,,,,,,,,,,,,
2013-10-22,,,19.89,811100.0,,,,,22.75,72400.0,7.64,1175200.0,,,,,,,,,32.17,91200.0,,,,,,,,,,,26.71,61700.0,14.622,8404752,,,,,,,,,,,,,,
2013-10-23,,,18.66,753601.0,,,,,23.06,32544.0,7.89,755307.0,,,,,,,,,30.37,107058.0,,,,,,,,,,,27.3,26101.0,14.773,6872272,,,,,,,,,,,,,,
2013-10-24,,,18.39,789400.0,,,,,23.25,159200.0,7.88,597000.0,,,,,,,,,28.84,180600.0,,,,,,,,,,,27.72,30400.0,14.833,5763207,,,,,,,,,,,,,,
2013-10-25,,,17.0,1044100.0,,,,,22.85,65200.0,7.66,357619.0,,,,,,,,,28.05,106173.0,,,,,10.61,2678805.0,,,,,26.52,45256.0,14.790999999999999,5645035,,,,,,,,,,,,,,
2013-10-28,,,17.35,1200900.0,,,,,23.76,30100.0,7.24,620100.0,,,,,,,,,25.52,297700.0,,,,,10.55,157600.0,,,,,25.04,74500.0,14.686,10538059,,,,,,,,,,,,,,
2013-10-29,,,18.02,789500.0,,,,,22.74,29700.0,7.51,413100.0,,,,,,,,,26.05,127000.0,,,,,10.53,94300.0,,,,,25.68,54000.0,13.456,43711115,,,,,,,,,,,,,,
2013-10-30,,,18.24,649800.0,,,,,22.85,86300.0,6.65,1142000.0,,,,,,,,,24.97,150900.0,,,,,10.4,78100.0,,,,,24.53,57900.0,13.245,22813268,,,,,,,,,,,,,,
2013-10-31,,,18.0,183092.0,,,,,22.54,29567.0,6.72,1930223.0,,,,,,,,,25.85,148737.0,,,,,10.5,61199.0,,,,,23.16,92456.0,13.356,17086472,,,,,,,,,,,,,,
2013-11-01,,,17.53,584800.0,,,,,21.24,12900.0,7.23,1521530.0,,,,,,,,,25.5,106400.0,,,,,10.5,35600.0,,,,,23.0,135100.0,13.499,7903719,,,,,,,,,,,,,,
2013-11-04,,,18.42,350700.0,,,,,20.28,68100.0,6.9,1392853.0,,,,,,,,,23.91,178233.0,,,,,10.82,36786.0,,,,,23.84,65676.0,13.423,8593767,,,,,,,,,,,,,,
2013-11-05,,,18.09,619400.0,,,,,21.46,80400.0,6.93,741600.0,,,,,,,,,24.45,108800.0,,,,,11.51,123400.0,,,,,24.3,63500.0,13.368,10402996,,,,,,,,,,,,,,
2013-11-06,,,18.56,1159000.0,,,,,19.53,328400.0,6.86,1463300.0,,,,,,,,,24.58,122900.0,,,,,10.93,63800.0,,,,,22.0,296400.0,13.41,10195416,,,,,,,,,,,,,,
2013-11-07,,,17.81,503600.0,,,,,17.4,39900.0,6.72,585500.0,,,,,,,,,23.59,104300.0,,,,,10.42,120700.0,,,,,19.46,382700.0,13.314,9903146,,,,,,,,,,,,,,
2013-11-08,,,18.36,219900.0,,,,,18.5,57300.0,7.45,1027900.0,,,,,,,,,25.63,195100.0,,,,,10.89,60300.0,,,,,19.85,102300.0,12.949000000000002,19979244,,,,,,,,,,,,,,
2013-11-11,,,18.24,1417900.0,,,,,19.03,15100.0,7.69,689300.0,,,,,,,,,24.86,106301.0,,,,,10.88,19868.0,,,,,20.89,58281.0,12.722999999999999,15113623,,,,,,,,,,,,,,
2013-11-12,,,18.34,471200.0,,,,,19.01,71900.0,7.34,918500.0,,,,,,,,,25.03,72100.0,,,,,10.67,39200.0,,,,,20.09,67100.0,12.963,18680437,,,,,,,,,,,,,,
2013-11-13,,,18.55,175300.0,,,,,19.46,17900.0,7.82,688900.0,,,,,,,,,25.19,87300.0,,,,,10.51,37900.0,,,,,21.5,86000.0,13.175,9672963,,,,,,,,,,,,,,
2013-11-14,,,19.23,586000.0,,,,,19.29,9500.0,8.0,389800.0,,,,,,,,,25.97,77000.0,,,,,10.58,212100.0,,,,,19.0,378600.0,13.334000000000001,8399231,,,,,,,,,,,,,,
2013-11-15,,,20.54,1452600.0,,,,,19.71,39100.0,8.27,531300.0,,,,,,,,,25.67,81400.0,,,,,10.7,2500.0,,,,,17.6,177400.0,13.175,8794360,,,,,,,,,,,,,,
2013-11-18,,,20.6,629805.0,,,,,19.47,72829.0,7.74,693500.0,,,,,,,,,24.79,117700.0,,,,,10.61,13500.0,,,,,17.0,495400.0,12.992,9779114,,,,,,,,,,,,,,
2013-11-19,,,19.8,752100.0,,,,,19.77,17400.0,7.93,392062.0,,,,,,,,,25.13,57593.0,,,,,11.45,168536.0,,,,,17.06,147139.0,12.866,6852160,,,,,,,,,,,,,,
2013-11-20,,,19.07,311400.0,,,,,19.76,41500.0,7.89,344200.0,,,,,,,,,25.94,109300.0,,,,,11.84,103500.0,,,,,16.98,105200.0,12.747,7969879,,,,,,,,,,,,,,
2013-11-21,,,18.98,410700.0,,,,,20.52,18900.0,8.12,511300.0,,,,,,,,,26.46,70400.0,,,,,11.6,57800.0,,,,,17.98,101600.0,12.625,9459206,,,,,,,,,,,,,,
2013-11-22,,,18.9,586400.0,,,,,21.07,16489.0,8.0,322261.0,,,,,,,,,26.57,90550.0,,,,,11.64,34552.0,,,,,17.85,63782.0,12.524000000000001,9748498,,,,,,,,,,,,,,
2013-11-25,,,18.4,731100.0,,,,,21.24,19700.0,8.09,273400.0,,,,,,,,,27.14,98400.0,,,,,11.25,38500.0,,,,,16.06,153900.0,12.636,11597775,,,,,,,,,,,,,,
2013-11-26,,,16.78,3192994.0,,,,,21.45,18260.0,8.3,531700.0,,,,,,,,,28.2,131200.0,,,,,10.79,45900.0,,,,,17.23,144200.0,12.258,33891222,,,,,,,,,,,,,,
2013-11-27,,,17.63,704100.0,,,,,21.68,82800.0,8.78,843900.0,,,,,,,,,29.37,138400.0,,,,,11.67,23800.0,,,,,17.75,214000.0,12.625,15148855,,,,,,,,,,,,,,
2013-11-29,,,17.85,476999.0,,,,,21.77,69633.0,9.78,1266143.0,,,,,,,,,29.0,49517.0,,,,,11.25,35509.0,,,,,17.55,32865.0,12.538,4998315,,,,,,,,,,,,,,
2013-12-02,,,18.4,662400.0,,,,,22.09,57300.0,9.96,1837800.0,,,,,,,,,28.15,95900.0,,,,,11.49,31100.0,,,,,17.28,82600.0,12.290999999999999,9946259,,,,,,,,,,,,,,
2013-12-03,,,19.14,417285.0,,,,,23.28,69105.0,9.24,925265.0,,,,,,,,,28.45,97704.0,,,,,12.01,92360.0,,,,,17.82,156181.0,12.205,9742704,,,,,,,,,,,,,,
2013-12-04,,,19.77,593200.0,,,,,24.08,73100.0,9.1,500900.0,,,,,,,,,27.31,107200.0,,,,,13.6,141800.0,,,,,18.01,112500.0,12.149000000000001,12516592,,,,,,,,,,,,,,
2013-12-05,,,19.72,464400.0,,,,,24.11,46000.0,8.95,559400.0,,,,,,,,,26.66,82500.0,,,,,14.35,248700.0,,,,,18.04,26600.0,11.972000000000001,14374775,,,,,,,,,,,,,,
2013-12-06,,,19.5,451724.0,,,,,25.99,86882.0,8.71,363600.0,,,,,,,,,27.38,157800.0,,,,,15.35,348100.0,,,,,18.86,101600.0,11.857999999999999,17727049,,,,,,,,,,,,,,
2013-12-09,,,19.44,325520.0,,,,,27.24,170683.0,8.32,537300.0,,,,,,,,,28.04,119841.0,,,,,16.0,273962.0,,,,,19.11,121425.0,12.182,13297300,,,,,,,,,,,,,,
2013-12-10,,,19.99,394958.0,,,,,29.92,91108.0,8.18,661000.0,,,,,,,,,28.51,135400.0,,,,,15.99,177600.0,,,,,18.67,100900.0,12.433,11090929,,,,,,,,,,,,,,
2013-12-11,,,19.03,515000.0,,,,,28.07,190700.0,7.88,566000.0,,,,,,,,,27.4,108900.0,,,,,14.93,97400.0,,,,,18.19,111700.0,12.187000000000001,12125426,,,,,,,,,,,,,,
2013-12-12,,,19.54,200100.0,,,,,29.22,315400.0,7.88,528441.0,,,,,,,,,27.39,118077.0,,,,,14.95,68387.0,,,,,19.42,170536.0,12.243,9769940,,,,,,,,,,,,,,
2013-12-13,,,19.84,177440.0,,,,,29.19,98563.0,8.2,532682.0,,,,,,,,,27.44,97540.0,,,,,14.26,118974.0,,,,,19.57,122524.0,12.314,9028003,,,,,,,,,,,,,,
2013-12-16,,,19.7,299100.0,,,,,28.72,193240.0,9.67,2186410.0,,,,,,,,,24.1,344734.0,,,,,14.8,118591.0,,,,,24.05,383317.0,11.984000000000002,10371745,,,,,,,,,,,,,,
2013-12-17,,,20.48,794900.0,,,,,27.62,158600.0,9.55,1020200.0,,,,,,,,,23.18,201000.0,,,,,15.73,120700.0,,,,,22.4,252800.0,12.149000000000001,6655468,,,,,,,,,,,,,,
2013-12-18,,,21.85,2123300.0,,,,,27.21,281000.0,9.61,460400.0,,,,,,,,,23.58,549100.0,,,,,16.08,131600.0,,,,,21.91,199400.0,12.155999999999999,15236547,,,,,,,,,,,,,,
2013-12-19,,,21.44,839301.0,,,,,28.74,146700.0,10.6,1382800.0,,,,,,,,,22.79,112900.0,,,,,15.92,102300.0,,,,,21.79,137100.0,11.977,13577845,,,,,,,,,,,,,,
2013-12-20,,,22.4,871680.0,,,,,30.0,1206262.0,10.53,1668300.0,,,,,,,,,23.65,161300.0,,,,,16.39,1195500.0,,,,,21.77,886400.0,12.220999999999998,14866934,,,,,,,,,,,,,,
2013-12-23,,,22.11,277062.0,,,,,32.97,197034.0,10.65,423300.0,,,,,,,,,23.91,127100.0,,,,,17.08,76500.0,,,,,22.84,249700.0,12.314,10180136,,,,,,,,,,,,,,
2013-12-24,,,23.22,284724.0,,,,,32.75,119327.0,10.76,205518.0,,,,,,,,,24.53,68369.0,,,,,16.98,27309.0,,,,,23.08,173146.0,12.264000000000001,4878932,,,,,,,,,,,,,,
2013-12-26,,,22.82,311604.0,,,,,35.14,201496.0,10.7,331150.0,,,,,,,,,24.07,95288.0,,,,,16.96,32197.0,,,,,24.32,111651.0,12.264000000000001,12783773,,,,,,,,,,,,,,
2013-12-27,,,22.65,404000.0,,,,,35.25,149500.0,10.47,557600.0,,,,,,,,,24.15,63900.0,,,,,17.38,63800.0,,,,,24.5,157000.0,12.215,9449776,,,,,,,,,,,,,,
2013-12-30,,,23.09,393000.0,,,,,35.26,145800.0,10.52,395400.0,,,,,,,,,23.85,94900.0,,,,,17.89,86400.0,,,,,24.44,176800.0,12.164000000000001,12696516,,,,,,,,,,,,,,
2013-12-31,,,23.52,524200.0,,,,,39.6,254100.0,11.31,1152900.0,,,,,,,,,22.45,628000.0,,,,,17.96,80400.0,,,,,23.95,230100.0,12.267999999999999,9813518,,,,,,,,,,,,,,
2014-01-02,,,23.32,742604.0,,,,,38.11,135976.0,11.67,764654.0,,,,,,,,,22.56,117625.0,,,,,17.26,56028.0,,,,,24.02,123639.0,12.34,5783174,,,,,,,,,,,,,,
2014-01-03,,,21.83,796050.0,,,,,39.01,124185.0,12.08,615133.0,,,,,,,,,23.06,180899.0,,,,,17.53,79962.0,,,,,22.97,128982.0,12.459000000000001,8563445,,,,,,,,,,,,,,
2014-01-06,,,21.8,1156400.0,,,,,40.94,151100.0,11.31,820200.0,,,,,,,,,23.6,212000.0,,,,,18.13,39100.0,,,,,22.51,159500.0,12.565,7435309,,,,,,,,,,,,,,
2014-01-07,,,23.01,856289.0,,,,,41.67,332426.0,11.92,608400.0,,,,,,,,,23.89,139500.0,,,,,18.93,98300.0,,,,,24.0,225200.0,12.685,9423221,,,,,,,,,,,,,,
2014-01-08,,,23.28,1066746.0,,,,,41.26,188247.0,11.99,457400.0,,,,,,,,,25.39,220200.0,,,,,18.3,69500.0,,,,,25.03,156100.0,12.636,6960799,,,,,,,,,,,,,,
2014-01-09,,,23.03,627223.0,,,,,48.99,192003.0,12.14,459000.0,,,,,,,,,25.42,211500.0,,,,,19.99,221800.0,,,,,26.64,174800.0,12.579,7364938,,,,,,,,,,,,,,
2014-01-10,,,22.89,265700.0,,,,,47.15,533200.0,12.69,839300.0,,,,,,,,,25.57,252100.0,,,,,19.82,73100.0,,,,,27.37,209700.0,12.806,6044957,,,,,,,,,,,,,,
2014-01-13,,,22.21,350036.0,,,,,46.31,194529.0,12.27,878800.0,,,,,,,,,24.36,102400.0,,,,,19.28,68100.0,,,,,30.36,271900.0,13.002,13308470,,,,,,,,,,,,,,
2014-01-14,,,22.03,1054300.0,,,,,48.52,94300.0,12.77,464000.0,,,,,,,,,25.26,141700.0,,,,,20.48,125000.0,,,,,35.58,383400.0,12.818,5175662,,,,,,,,,,,,,,
2014-01-15,,,23.12,1332100.0,,,,,48.73,159800.0,12.78,367300.0,,,,,,,,,25.89,135900.0,,,,,21.46,99200.0,,,,,42.19,1059837.0,12.812999999999999,5535774,,,,,,,,,,,,,,
2014-01-16,,,24.01,1562100.0,,,,,47.42,69800.0,12.74,315297.0,,,,,,,,,25.14,122333.0,,,,,21.14,47876.0,,,,,39.85,596904.0,12.895,4509270,,,,,,,,,,,,,,
2014-01-17,,,23.56,1111508.0,,,,,49.14,208400.0,12.51,376300.0,,,,,,,,,24.76,134400.0,,,,,20.71,67600.0,,,,,35.93,337300.0,12.876,3492508,,,,,,,,,,,,,,
2014-01-21,,,23.13,808000.0,,,,,51.66,175900.0,11.65,975200.0,,,,,,,,,25.1,174500.0,,,,,20.92,138400.0,,,,,32.0,709100.0,13.08,7735269,,,,,,,,,,,,,,
2014-01-22,,,22.41,663400.0,,,,,56.7,355100.0,11.32,984300.0,,,,,,,,,25.19,105300.0,,,,,20.25,85400.0,,,,,29.86,428500.0,13.074000000000002,6114860,,,,,,,,,,,,,,
2014-01-23,,,22.06,976600.0,,,,,51.01,1865900.0,11.35,393200.0,,,,,,,,,24.84,136500.0,,,,,20.06,31100.0,,,,,31.04,514800.0,13.253,7124658,,,,,,,,,,,,,,
2014-01-24,,,21.41,823500.0,,,,,49.03,291500.0,10.84,723400.0,,,,,,,,,24.8,123400.0,,,,,18.71,54200.0,,,,,28.34,527300.0,13.235999999999999,10395306,,,,,,,,,5.34,285712.0,,,,
2014-01-27,,,20.82,1314000.0,,,,,46.08,295100.0,10.74,641900.0,,,,,,,,,23.55,170600.0,,,,,16.74,134000.0,,,,,27.43,302400.0,13.142999999999999,7562605,,,,,,,,,5.17,88006.0,,,,
2014-01-28,,,23.65,952700.0,,,,,47.39,147700.0,11.38,642600.0,,,,,,,,,23.87,103200.0,,,,,15.76,180000.0,,,,,28.12,264200.0,13.152000000000001,5795241,,,,,,,,,5.19,134829.0,,,,
2014-01-29,,,22.64,899000.0,,,,,49.64,212400.0,11.17,438600.0,,,,,,,,,23.45,69700.0,,,,,16.73,173000.0,,,,,27.04,274800.0,13.195,4839772,,,,,,,,,5.09,36497.0,,,,
2014-01-30,,,22.58,239400.0,,,,,49.65,233200.0,11.72,500500.0,,,,,,,,,23.37,122700.0,,,,,17.91,82900.0,,,,,28.34,326100.0,13.174000000000001,9765717,,,,,,,,,5.19,9996.0,,,,
2014-01-31,,,22.57,140173.0,,,,,46.35,279378.0,11.42,340300.0,,,,,,,,,23.64,128700.0,,,,,18.46,72420.0,,,,,26.45,214800.0,13.322000000000001,9477473,,,,,,,,,4.99,54101.0,,,,
2014-02-03,,,21.85,327992.0,,,,,44.63,137231.0,10.6,444812.0,,,,,,,,,21.8,96724.0,,,,,17.0,81835.0,,,,,26.15,196346.0,13.39,16940192,,,,,,,,,5.0,80305.0,,,,
2014-02-04,,,21.58,446494.0,,,,,44.48,287199.0,10.34,376610.0,,,,,,,,,22.96,142142.0,,,,,17.07,35489.0,,,,,27.8,167961.0,13.565999999999999,21267712,,,,,,,,,5.15,20961.0,,,,
2014-02-05,,,21.81,553530.0,,,,,44.54,125382.0,10.24,445582.0,,,,,,,,,22.86,115170.0,,,,,17.13,52035.0,,,,,26.94,219681.0,13.842,14438021,,,,,,,,,5.14,14839.0,,,,
2014-02-06,,,21.61,285898.0,,,,,44.5,200438.0,10.31,291205.0,,,,,,,,,23.97,164970.0,,,,,17.97,53717.0,,,,,28.84,218853.0,13.767999999999999,10701312,,,,,,,,,4.85,45412.0,,,,
2014-02-07,,,21.63,566342.0,,,,,43.47,229759.0,10.69,253881.0,,,,,,,,,22.91,144327.0,,,,,18.96,130769.0,,,,,28.45,206483.0,13.978,13775441,,,,,,,,,4.8517,13961.0,,,,
2014-02-10,,,21.11,647875.0,,,,,45.24,149620.0,10.85,241654.0,,,,,,,,,23.04,137904.0,,,,,18.18,63632.0,,,,,31.33,231265.0,14.075,7665871,,,,,,,,,4.85,2300.0,,,,
2014-02-11,,,21.89,471504.0,,,,,44.44,95803.0,11.09,516435.0,,,,,,,,,23.39,143790.0,,,,,18.37,60439.0,,,,,31.34,319705.0,13.965,9607796,,,,,,,,,4.67,26161.0,,,,
2014-02-12,,,22.57,221268.0,,,,,43.79,101655.0,11.62,516868.0,,,,,,,,,24.59,160159.0,,,,,18.39,56931.0,,,,,31.19,164468.0,13.99,7423743,,,,,,,,,4.88,19299.0,,,,
